id,avgspeed,cars
2727,114.0,2
2739,9.0,1
2740,12.0,1
2755,65.0,1
2774,39.0,1
2819,42.0,1
2825,116.0,1
2826,108.0,1
2838,10.0,2
2840,7.0,1
2855,23.0,2
2887,26.0,1
2921,4.0,2
2924,104.0,3
2937,11.0,2
2949,99.0,1
2952,54.0,1
2955,42.0,1
2987,3.0,7
3019,42.0,1
3032,1.0,0
3036,22.0,2
3037,24.0,2
3039,10.0,1
3049,97.0,1
3064,25.0,2
3088,21.0,1
3091,34.0,1
3118,50.0,1
3132,49.0,1
3149,5.0,1
3156,16.0,2
3162,95.0,1
3179,118.0,1
3180,75.0,1
3182,20.0,1
3185,28.0,1
3189,68.0,1
3191,39.0,1
3192,66.0,1
3193,39.0,1
3218,25.0,1
3223,42.0,1
3236,16.0,1
3238,23.0,1
3255,38.0,1
3256,56.0,3
3279,66.0,2
3294,95.0,1
3295,76.0,3
3298,52.0,1
3299,28.0,1
3300,17.0,1
3322,13.0,5
3324,25.0,2
3327,58.0,1
3334,29.0,2
3336,20.0,1
3339,50.0,1
3353,26.0,3
3354,44.0,3
3355,34.0,1
3356,12.0,1
3379,105.0,1
3380,20.0,1
3387,76.0,1
3398,57.0,1
3399,56.0,2
3422,92.0,4
3424,33.0,2
3432,36.0,1
3439,54.0,1
3454,35.0,4
3458,5.0,1
3459,1.0,1
3464,8.0,6
3465,25.0,1
3478,65.0,2
3486,79.0,2
3500,21.0,3
3517,26.0,1
3522,100.0,3
3523,23.0,1
3524,10.0,2
3525,31.0,4
3526,27.0,2
3535,1.0,2
3552,91.0,1
3553,58.0,2
3554,29.0,2
3557,42.0,1
3576,44.0,2
3577,79.0,1
3580,94.0,2
3585,84.0,1
3586,38.0,1
3625,34.0,1
3626,10.0,2
3627,42.0,5
3633,29.0,1
3635,41.0,1
3653,71.0,1
3661,33.0,1
3665,2.0,1
3669,11.0,1
3681,95.0,1
3685,68.0,1
3725,33.0,2
3726,1.0,1
3730,18.0,5
3732,25.0,1
3734,44.0,2
3735,42.0,1
3738,42.0,1
3745,14.0,3
3753,9.0,1
3756,5.0,1
3759,38.0,1
3763,9.0,1
3767,62.0,1
3769,21.0,3
3772,9.0,1
3773,46.0,1
3774,1.0,0
3775,22.0,3
3782,112.0,1
3831,57.0,1
3832,20.0,2
3835,36.0,1
3839,29.0,1
3844,25.0,1
3849,42.0,3
3850,42.0,1
3852,10.0,3
3853,65.0,2
3855,12.0,3
3856,10.0,5
3857,37.0,3
3858,25.0,1
3861,43.0,2
3862,31.0,1
3863,16.0,7
3867,1.0,3
3868,1.0,1
3869,9.0,1
3871,27.0,2
3872,66.0,2
3882,94.0,3
3924,20.0,1
3927,7.0,2
3929,14.0,1
3935,4.0,3
3938,47.0,1
3941,13.0,2
3942,23.0,1
3943,20.0,1
3945,41.0,1
3946,1.0,1
3947,15.0,2
3952,13.0,1
3954,33.0,4
3955,36.0,1
3958,34.0,1
3961,5.0,1
3964,39.0,1
3966,49.0,2
3968,9.0,5
3969,9.0,2
3971,12.0,8
3992,79.0,1
4007,66.0,1
4021,87.0,1
4025,37.0,2
4026,39.0,1
4030,25.0,2
4034,15.0,4
4035,10.0,3
4042,46.0,1
4046,10.0,6
4052,38.0,1
4057,26.0,1
4060,14.0,3
4062,18.0,1
4063,32.0,2
4064,38.0,1
4067,9.0,1
4068,27.0,3
4069,6.0,4
4070,20.0,4
4074,60.0,1
4094,7.0,1
4105,71.0,1
4109,65.0,1
4110,12.0,7
4129,25.0,3
4136,28.0,1
4139,50.0,1
4140,21.0,6
4144,31.0,1
4145,32.0,2
4150,38.0,3
4151,14.0,6
4152,18.0,2
4154,42.0,1
4155,18.0,6
4156,3.0,2
4157,5.0,2
4158,27.0,3
4159,19.0,5
4162,24.0,2
4164,15.0,1
4168,2.0,1
4171,9.0,1
4178,7.0,1
4180,55.0,1
4184,34.0,1
4194,42.0,1
4195,23.0,2
4210,4.0,3
4221,87.0,1
4228,11.0,1
4229,14.0,2
4238,7.0,5
4239,12.0,8
4241,24.0,3
4242,33.0,1
4249,20.0,1
4250,17.0,4
4251,26.0,1
4252,9.0,3
4256,4.0,4
4259,6.0,3
4261,24.0,2
4262,44.0,1
4263,16.0,3
4266,12.0,1
4267,14.0,6
4269,36.0,1
4283,107.0,1
4309,41.0,1
4312,66.0,1
4324,27.0,2
4325,23.0,1
4329,33.0,1
4336,34.0,3
4339,4.0,6
4340,9.0,8
4341,29.0,3
4342,16.0,2
4343,18.0,3
4344,15.0,1
4348,25.0,1
4349,38.0,4
4353,46.0,1
4357,20.0,2
4359,7.0,8
4360,1.0,1
4361,25.0,3
4364,14.0,2
4366,23.0,3
4367,20.0,10
4368,21.0,1
4370,15.0,1
4381,55.0,1
4382,28.0,2
4412,31.0,2
4425,21.0,2
4429,57.0,1
4436,46.0,2
4439,4.0,1
4442,12.0,2
4443,27.0,4
4444,7.0,2
4447,20.0,2
4448,16.0,10
4449,15.0,2
4453,16.0,3
4454,16.0,2
4457,10.0,1
4461,9.0,7
4462,17.0,4
4463,13.0,1
4464,7.0,13
4466,1.0,2
4467,3.0,4
4468,12.0,2
4469,26.0,1
4471,9.0,5
4482,112.0,1
4495,52.0,1
4513,24.0,3
4514,45.0,2
4522,106.0,3
4528,50.0,2
4529,54.0,2
4531,29.0,1
4544,38.0,2
4545,39.0,1
4546,28.0,1
4547,5.0,2
4548,23.0,6
4553,10.0,2
4555,41.0,1
4556,18.0,1
4557,23.0,8
4558,16.0,5
4560,38.0,1
4561,23.0,1
4562,10.0,4
4563,25.0,1
4564,2.0,4
4568,13.0,4
4571,2.0,1
4572,8.0,2
4579,20.0,2
4582,102.0,1
4624,21.0,1
4627,16.0,9
4633,26.0,1
4634,20.0,4
4638,44.0,1
4643,9.0,4
4645,20.0,1
4646,5.0,2
4647,9.0,7
4648,20.0,6
4651,15.0,4
4654,14.0,3
4655,19.0,4
4656,29.0,1
4658,25.0,3
4659,9.0,2
4662,1.0,2
4664,44.0,1
4667,18.0,3
4670,23.0,3
4671,25.0,1
4680,5.0,1
4681,78.0,1
4692,79.0,1
4720,15.0,1
4722,57.0,1
4723,9.0,2
4727,20.0,4
4728,44.0,2
4729,34.0,1
4735,42.0,1
4736,38.0,1
4737,9.0,1
4739,2.0,0
4743,26.0,1
4746,33.0,2
4747,10.0,6
4748,7.0,1
4749,2.0,1
4751,39.0,1
4753,2.0,1
4754,8.0,4
4755,2.0,1
4757,2.0,1
4758,17.0,2
4761,5.0,3
4762,2.0,1
4765,46.0,1
4767,28.0,1
4770,22.0,3
4771,17.0,1
4774,7.0,3
4775,38.0,1
4777,23.0,1
4821,41.0,1
4822,49.0,1
4823,66.0,1
4829,15.0,1
4831,25.0,1
4832,3.0,1
4833,29.0,1
4834,25.0,1
4835,21.0,2
4840,10.0,7
4841,25.0,2
4850,17.0,1
4852,3.0,3
4853,9.0,5
4854,10.0,2
4855,18.0,2
4856,25.0,4
4859,15.0,1
4860,38.0,1
4862,39.0,1
4866,2.0,3
4867,9.0,2
4868,13.0,1
4876,46.0,2
4877,17.0,2
4891,55.0,1
4919,54.0,1
4922,93.0,2
4925,35.0,2
4933,16.0,4
4934,23.0,1
4935,29.0,4
4937,22.0,2
4940,49.0,1
4942,18.0,5
4946,9.0,2
4947,33.0,2
4948,2.0,1
4951,20.0,1
4952,23.0,1
4954,11.0,3
4955,29.0,1
4957,9.0,2
4959,10.0,2
4962,21.0,2
4965,29.0,1
4967,3.0,4
4968,10.0,1
4969,3.0,2
4972,17.0,2
4974,29.0,2
4976,31.0,4
4980,75.0,1
4982,78.0,1
4985,76.0,1
4986,75.0,1
4988,55.0,1
5022,103.0,3
5025,28.0,1
5039,14.0,6
5041,35.0,2
5042,12.0,7
5043,10.0,3
5044,36.0,3
5046,30.0,2
5047,23.0,1
5048,23.0,2
5051,13.0,3
5052,41.0,1
5053,9.0,2
5054,17.0,1
5055,12.0,4
5057,20.0,1
5062,25.0,1
5063,39.0,1
5065,9.0,1
5066,5.0,2
5068,5.0,11
5074,17.0,5
5075,23.0,2
5079,55.0,1
5080,42.0,1
5081,91.0,1
5122,83.0,1
5125,38.0,1
5134,33.0,2
5139,10.0,2
5142,13.0,3
5143,7.0,4
5145,18.0,1
5146,24.0,2
5149,5.0,1
5150,9.0,2
5152,1.0,2
5155,25.0,4
5156,8.0,2
5157,4.0,1
5162,4.0,2
5163,1.0,1
5165,18.0,1
5166,21.0,4
5167,4.0,2
5168,14.0,2
5169,5.0,1
5171,25.0,2
5172,38.0,2
5173,17.0,1
5174,26.0,5
5180,94.0,1
5189,29.0,1
5191,66.0,2
5197,57.0,1
5217,33.0,1
5222,128.0,1
5223,100.0,1
5225,39.0,1
5235,9.0,1
5236,49.0,1
5240,25.0,1
5242,4.0,11
5243,4.0,3
5245,11.0,7
5246,9.0,2
5247,16.0,3
5249,4.0,3
5250,9.0,2
5251,42.0,1
5252,7.0,2
5254,11.0,5
5255,3.0,4
5256,26.0,2
5257,11.0,4
5260,12.0,3
5262,9.0,4
5263,3.0,4
5266,1.0,3
5267,13.0,2
5268,4.0,2
5269,7.0,8
5271,6.0,3
5274,1.0,4
5323,115.0,1
5332,12.0,1
5334,29.0,2
5335,52.0,1
5338,11.0,2
5339,8.0,2
5345,9.0,5
5348,9.0,6
5349,23.0,3
5351,5.0,1
5353,12.0,3
5356,31.0,2
5364,18.0,1
5366,1.0,2
5368,38.0,1
5369,15.0,2
5370,28.0,5
5371,16.0,4
5372,21.0,1
5375,38.0,2
5376,25.0,2
5377,52.0,1
5379,5.0,1
5381,56.0,3
5392,81.0,1
5395,86.0,1
5423,108.0,1
5436,16.0,2
5437,9.0,2
5443,34.0,1
5445,6.0,4
5451,11.0,2
5452,29.0,1
5457,9.0,2
5461,15.0,1
5462,13.0,3
5463,29.0,1
5464,24.0,5
5466,22.0,3
5467,44.0,1
5468,5.0,2
5469,10.0,10
5471,26.0,1
5472,30.0,2
5473,13.0,5
5474,7.0,2
5475,17.0,3
5478,33.0,1
5480,39.0,1
5484,55.0,1
5485,55.0,1
5487,60.0,1
5498,64.0,2
5518,1.0,1
5523,15.0,1
5524,55.0,1
5533,4.0,1
5537,57.0,1
5540,46.0,1
5543,31.0,1
5545,10.0,1
5547,50.0,1
5548,17.0,2
5550,7.0,1
5551,9.0,1
5557,4.0,1
5561,23.0,1
5562,13.0,9
5565,30.0,3
5567,7.0,1
5568,6.0,3
5570,17.0,1
5571,1.0,2
5577,3.0,1
5581,84.0,3
5591,17.0,1
5592,32.0,2
5613,12.0,2
5615,47.0,1
5622,94.0,1
5632,46.0,1
5633,41.0,2
5634,19.0,2
5642,28.0,1
5643,33.0,1
5644,33.0,1
5645,20.0,2
5651,33.0,2
5652,9.0,1
5653,7.0,1
5659,7.0,4
5660,26.0,1
5662,33.0,1
5664,29.0,3
5665,15.0,2
5666,4.0,1
5667,21.0,2
5668,20.0,1
5669,15.0,1
5670,33.0,1
5671,14.0,6
5672,23.0,1
5681,102.0,1
5693,50.0,3
5694,50.0,1
5718,23.0,1
5722,102.0,2
5743,5.0,2
5744,13.0,6
5747,27.0,3
5750,34.0,1
5752,22.0,2
5753,5.0,3
5756,34.0,1
5757,16.0,11
5758,21.0,1
5759,14.0,9
5761,44.0,1
5764,4.0,1
5765,9.0,3
5767,7.0,2
5768,14.0,6
5770,18.0,1
5771,41.0,1
5777,44.0,2
5779,2.0,2
5780,23.0,2
5781,87.0,4
5796,41.0,1
5797,52.0,2
5798,44.0,1
5799,50.0,1
5800,31.0,3
5815,21.0,2
5821,121.0,1
5829,73.0,1
5832,38.0,1
5837,63.0,1
5843,36.0,1
5847,19.0,5
5848,47.0,1
5850,21.0,4
5852,21.0,5
5853,14.0,2
5854,12.0,1
5855,33.0,1
5856,23.0,1
5857,22.0,8
5858,18.0,2
5859,1.0,2
5860,33.0,1
5861,10.0,1
5862,21.0,2
5863,13.0,1
5865,7.0,1
5866,2.0,0
5868,4.0,1
5869,20.0,8
5870,25.0,1
5872,18.0,1
5873,36.0,1
5875,34.0,1
5886,31.0,1
5920,107.0,1
5936,54.0,1
5945,36.0,1
5946,21.0,8
5948,33.0,2
5949,31.0,3
5952,17.0,3
5953,30.0,3
5957,2.0,3
5960,25.0,1
5961,2.0,4
5965,18.0,3
5966,10.0,2
5967,1.0,1
5969,4.0,1
5970,4.0,9
5976,6.0,10
5977,9.0,2
5978,26.0,2
6002,25.0,2
6014,33.0,2
6024,50.0,1
6036,11.0,3
6037,28.0,3
6039,10.0,1
6044,31.0,3
6045,12.0,4
6046,50.0,4
6048,25.0,1
6050,19.0,10
6055,11.0,6
6056,37.0,3
6057,8.0,5
6059,1.0,7
6061,19.0,4
6063,31.0,1
6064,1.0,2
6066,24.0,4
6067,5.0,2
6068,16.0,5
6069,19.0,4
6070,18.0,1
6071,17.0,3
6072,26.0,2
6073,2.0,2
6074,9.0,2
6077,26.0,2
6088,49.0,1
6097,60.0,1
6102,42.0,1
6105,25.0,1
6119,111.0,2
6137,55.0,1
6138,26.0,1
6139,2.0,3
6140,42.0,1
6142,41.0,1
6144,5.0,1
6145,6.0,3
6149,26.0,3
6150,13.0,6
6151,5.0,7
6152,8.0,5
6153,19.0,4
6154,12.0,3
6155,41.0,2
6157,7.0,5
6160,10.0,3
6161,7.0,1
6163,6.0,3
6165,33.0,1
6167,18.0,7
6168,7.0,2
6169,2.0,5
6172,36.0,1
6173,33.0,6
6175,16.0,2
6176,1.0,4
6179,19.0,2
6180,21.0,3
6186,29.0,2
6205,49.0,1
6207,39.0,1
6208,21.0,1
6219,58.0,2
6230,42.0,1
6236,42.0,2
6238,33.0,1
6243,75.0,1
6244,12.0,3
6246,29.0,7
6247,9.0,3
6248,24.0,6
6249,18.0,2
6250,15.0,2
6252,15.0,4
6253,17.0,1
6257,14.0,3
6264,25.0,2
6267,10.0,7
6271,21.0,3
6272,26.0,1
6273,14.0,4
6276,20.0,4
6278,12.0,4
6279,42.0,3
6284,36.0,2
6286,29.0,2
6307,29.0,1
6310,2.0,2
6319,93.0,3
6331,36.0,1
6336,2.0,0
6346,12.0,3
6348,49.0,2
6350,14.0,3
6352,9.0,1
6359,17.0,1
6360,3.0,2
6362,28.0,1
6364,16.0,5
6365,17.0,6
6366,26.0,3
6367,15.0,2
6368,18.0,1
6369,10.0,1
6370,16.0,2
6371,8.0,3
6376,11.0,3
6377,5.0,2
6384,16.0,2
6385,23.0,1
6386,18.0,5
6396,52.0,1
6412,16.0,2
6413,34.0,1
6419,92.0,1
6430,33.0,1
6436,14.0,3
6437,57.0,1
6440,47.0,1
6442,73.0,1
6445,10.0,5
6446,33.0,1
6447,5.0,1
6449,39.0,3
6450,41.0,2
6451,20.0,1
6458,1.0,0
6461,20.0,1
6463,38.0,3
6466,17.0,1
6470,34.0,1
6472,31.0,1
6473,19.0,5
6474,27.0,3
6475,19.0,2
6481,98.0,2
6484,53.0,2
6485,34.0,1
6487,70.0,1
6489,30.0,2
6510,34.0,1
6534,21.0,1
6535,29.0,1
6539,55.0,1
6540,26.0,3
6541,36.0,2
6545,18.0,1
6546,50.0,1
6548,31.0,3
6549,7.0,6
6554,26.0,1
6555,18.0,4
6556,28.0,2
6557,5.0,4
6558,20.0,2
6561,9.0,4
6562,4.0,6
6563,33.0,2
6565,22.0,2
6569,13.0,1
6570,5.0,5
6572,7.0,1
6581,128.0,1
6582,54.0,1
6585,9.0,2
6592,17.0,1
6596,52.0,1
6611,8.0,3
6619,103.0,1
6624,95.0,1
6639,50.0,1
6646,21.0,2
6648,17.0,1
6651,52.0,2
6652,42.0,3
6653,30.0,2
6654,10.0,1
6655,24.0,3
6656,49.0,1
6657,15.0,2
6658,8.0,3
6659,14.0,8
6660,9.0,2
6663,31.0,1
6670,28.0,3
6671,20.0,1
6674,11.0,2
6676,28.0,4
6695,7.0,1
6697,26.0,1
6701,41.0,1
6709,36.0,2
6730,33.0,1
6740,57.0,6
6746,24.0,12
6752,28.0,2
6755,39.0,1
6757,25.0,1
6765,54.0,1
6766,17.0,2
6770,34.0,2
6773,28.0,1
6775,5.0,2
6776,38.0,1
6777,20.0,4
6797,29.0,1
6809,58.0,1
6819,124.0,1
6836,33.0,1
6839,12.0,3
6840,25.0,2
6844,28.0,3
6845,25.0,3
6847,62.0,1
6859,18.0,1
6862,11.0,8
6863,3.0,7
6866,9.0,1
6867,6.0,3
6870,19.0,3
6874,7.0,1
6876,20.0,3
6877,31.0,4
6878,40.0,3
6882,103.0,2
6886,14.0,1
6908,36.0,1
6924,52.0,1
6933,20.0,3
6937,9.0,1
6940,77.0,2
6943,29.0,3
6944,62.0,2
6953,47.0,1
6955,1.0,3
6963,29.0,8
6964,2.0,1
6967,17.0,1
6970,17.0,3
6976,3.0,3
6977,4.0,5
6979,8.0,4
6982,82.0,2
7018,94.0,3
7027,23.0,1
7030,7.0,2
7040,76.0,1
7043,32.0,4
7063,5.0,1
7064,12.0,1
7076,19.0,2
7077,17.0,4
7078,16.0,1
7079,29.0,2
7080,57.0,1
7083,89.0,2
7095,7.0,0
7107,120.0,1
7123,23.0,1
7140,76.0,1
7141,15.0,2
7143,13.0,1
7157,76.0,1
7159,4.0,1
7163,6.0,3
7164,14.0,8
7167,31.0,1
7171,29.0,2
7175,2.0,1
7180,31.0,1
7181,50.0,1
7183,97.0,1
7206,52.0,2
7209,108.0,1
7217,84.0,1
7239,73.0,1
7240,58.0,7
7255,10.0,1
7257,95.0,1
7264,37.0,2
7265,5.0,2
7271,17.0,5
7278,29.0,1
7281,68.0,1
7282,52.0,1
7284,76.0,1
7317,81.0,1
7352,11.0,2
7355,17.0,2
7364,19.0,2
7366,44.0,1
7372,10.0,1
7373,4.0,1
7377,44.0,1
7379,41.0,3
7381,10.0,3
7382,28.0,3
7384,7.0,1
7385,28.0,3
7390,31.0,1
7391,34.0,3
7397,17.0,2
7407,41.0,1
7424,108.0,3
7426,86.0,1
7427,124.0,1
7430,113.0,1
7431,31.0,19
7434,120.0,1
7437,83.0,3
7443,2.0,2
7449,24.0,4
7453,33.0,1
7454,13.0,1
7455,6.0,3
7456,35.0,4
7474,13.0,1
7477,31.0,1
7483,13.0,1
7484,75.0,1
7486,34.0,1
7496,28.0,4
7507,31.0,1
7524,76.0,1
7535,78.0,1
7536,50.0,2
7538,63.0,1
7539,16.0,2
7555,29.0,1
7556,31.0,5
7572,55.0,1
7578,4.0,1
7591,4.0,1
7615,76.0,1
7627,29.0,1
7634,110.0,1
7636,15.0,3
7639,65.0,2
7642,24.0,3
7643,19.0,2
7646,12.0,1
7653,21.0,2
7655,36.0,1
7666,8.0,4
7667,39.0,1
7684,33.0,2
7710,21.0,1
7726,66.0,1
7734,113.0,1
7735,31.0,1
7740,118.0,1
7741,26.0,1
7744,21.0,1
7745,12.0,2
7746,12.0,6
7747,6.0,8
7766,66.0,1
7769,63.0,1
7777,39.0,1
7778,36.0,1
7783,81.0,1
7784,87.0,1
7786,45.0,2
7792,46.0,1
7811,42.0,1
7812,25.0,1
7816,55.0,1
7818,66.0,1
7829,47.0,1
7831,33.0,2
7835,60.0,1
7836,28.0,2
7837,23.0,1
7848,5.0,2
7851,11.0,6
7853,36.0,1
7854,54.0,3
7855,2.0,2
7865,41.0,1
7866,52.0,1
7867,10.0,1
7871,46.0,1
7872,38.0,1
7873,13.0,1
7879,26.0,1
7883,93.0,2
7884,15.0,1
7909,21.0,1
7911,20.0,3
7919,38.0,1
7937,41.0,1
7943,113.0,1
7951,12.0,1
7952,12.0,4
7953,32.0,5
7964,47.0,3
7967,14.0,2
7968,20.0,2
7973,13.0,2
7974,28.0,2
7977,9.0,2
7979,21.0,3
7990,5.0,2
8013,33.0,1
8017,55.0,1
8029,78.0,1
8030,108.0,1
8033,35.0,3
8034,8.0,4
8046,20.0,1
8051,7.0,1
8052,68.0,2
8068,42.0,2
8073,13.0,2
8074,26.0,1
8077,5.0,1
8080,29.0,1
8083,84.0,1
8084,81.0,1
8085,31.0,1
8092,4.0,1
8112,17.0,2
8113,23.0,1
8118,42.0,2
8125,39.0,1
8127,54.0,1
8128,66.0,2
8129,76.0,1
8131,70.0,2
8132,95.0,1
8134,47.0,2
8135,50.0,2
8139,41.0,1
8152,42.0,1
8154,8.0,17
8159,2.0,1
8174,44.0,1
8185,62.0,4
8187,2.0,1
8189,12.0,1
8210,20.0,1
8215,46.0,2
8217,103.0,1
8228,131.0,1
8232,16.0,4
8236,54.0,1
8247,110.0,2
8251,32.0,4
8263,6.0,2
8269,10.0,3
8272,11.0,2
8273,7.0,3
8278,28.0,1
8286,88.0,3
8287,97.0,1
8306,57.0,1
8309,9.0,2
8310,21.0,2
8311,15.0,1
8332,19.0,3
8341,17.0,1
8348,120.0,1
8351,66.0,2
8361,17.0,1
8366,62.0,1
8368,21.0,2
8370,29.0,1
8372,13.0,3
8373,9.0,5
8374,28.0,1
8379,21.0,1
8381,13.0,1
8384,86.0,1
8386,54.0,1
8390,20.0,1
8408,28.0,1
8411,42.0,1
8413,3.0,1
8420,38.0,1
8424,116.0,1
8432,10.0,4
8453,12.0,1
8463,41.0,1
8471,10.0,1
8473,1.0,4
8474,24.0,4
8477,23.0,1
8478,21.0,4
8488,16.0,2
8491,29.0,1
8512,10.0,1
8525,29.0,1
8536,2.0,3
8541,12.0,1
8543,12.0,1
8551,67.0,2
8558,28.0,2
8562,41.0,1
8576,14.0,2
8579,38.0,1
8583,80.0,3
8584,91.0,2
8605,46.0,1
8608,17.0,7
8610,69.0,3
8611,60.0,1
8620,44.0,1
8630,2.0,0
8640,54.0,2
8654,62.0,2
8670,25.0,1
8675,55.0,1
8676,9.0,1
8677,29.0,2
8683,76.0,1
8688,14.0,5
8703,73.0,1
8708,18.0,1
8736,21.0,2
8737,1.0,3
8742,75.0,1
8757,38.0,1
8770,5.0,2
8771,29.0,1
8774,5.0,2
8775,9.0,1
8776,15.0,1
8788,18.0,1
8801,49.0,1
8829,46.0,2
8835,1.0,10
8836,13.0,2
8857,113.0,1
8858,103.0,1
8870,8.0,7
8871,1.0,2
8872,31.0,1
8873,10.0,5
8874,25.0,1
8875,2.0,3
8890,41.0,1
8912,7.0,1
8926,9.0,1
8928,39.0,1
8929,1.0,2
8935,2.0,2
8949,15.0,1
8951,41.0,1
8952,5.0,1
8958,39.0,1
8959,43.0,3
8962,47.0,3
8964,49.0,1
8971,65.0,1
8972,50.0,1
8973,6.0,1
8974,18.0,1
8982,25.0,1
8985,36.0,1
9001,21.0,3
9008,63.0,1
9017,89.0,1
9034,38.0,1
9036,5.0,1
9037,35.0,2
9038,31.0,1
9040,21.0,1
9042,60.0,1
9046,99.0,1
9048,38.0,1
9061,17.0,1
9065,106.0,3
9066,95.0,2
9069,79.0,2
9070,17.0,1
9083,68.0,3
9085,17.0,1
9107,31.0,2
9111,34.0,1
9122,15.0,2
9124,31.0,1
9127,67.0,2
9134,50.0,2
9144,49.0,1
9151,61.0,3
9152,7.0,1
9160,18.0,0
9168,55.0,1
9169,19.0,2
9170,71.0,2
9172,6.0,3
9173,92.0,1
9175,37.0,3
9176,1.0,5
9177,41.0,1
9181,21.0,2
9186,29.0,1
9219,41.0,1
9221,44.0,1
9223,24.0,2
9227,55.0,1
9249,31.0,1
9251,91.0,1
9255,44.0,1
9259,21.0,1
9267,2.0,2
9269,4.0,4
9271,7.0,2
9272,39.0,1
9276,74.0,4
9277,60.0,2
9278,81.0,2
9279,25.0,1
9283,17.0,2
9305,46.0,1
9306,5.0,1
9319,29.0,1
9325,34.0,1
9326,42.0,2
9333,63.0,3
9351,42.0,1
9368,12.0,2
9369,33.0,2
9371,5.0,1
9372,13.0,1
9380,39.0,3
9382,142.0,1
9385,83.0,1
9414,65.0,1
9418,50.0,1
9421,7.0,2
9422,9.0,1
9433,42.0,1
9448,46.0,1
9454,26.0,1
9468,3.0,2
9469,18.0,4
9472,46.0,1
9486,75.0,1
9501,13.0,1
9514,60.0,1
9524,21.0,1
9525,62.0,1
9534,55.0,1
9543,28.0,3
9546,79.0,1
9550,83.0,1
9553,42.0,2
9558,44.0,1
9605,4.0,2
9609,71.0,1
9614,47.0,1
9624,17.0,1
9643,8.0,2
9652,13.0,1
9672,38.0,2
9678,40.0,2
9705,39.0,1
9708,116.0,1
9721,76.0,1
9756,71.0,2
9759,62.0,1
9764,52.0,1
9769,6.0,1
9807,108.0,1
9818,52.0,1
9822,12.0,1
9845,2.0,1
9868,2.0,1
9872,36.0,1
9875,91.0,1
9925,39.0,1
9947,42.0,1
9960,71.0,2
9970,34.0,1
5,62.0,1
19,12.0,1
47,62.0,1
49,13.0,1
74,81.0,1
98,46.0,1
119,2.0,1
