id,avgspeed,cars
5961,23.0,3
5967,43.0,2
5968,9.0,1
5975,47.0,1
5977,21.0,1
5980,78.0,1
6036,39.0,1
6045,52.0,1
6046,62.0,1
6048,42.0,1
6050,55.0,1
6056,33.0,1
6097,38.0,1
6098,50.0,1
6106,21.0,1
6122,65.0,1
6136,52.0,1
6145,18.0,1
6149,5.0,1
6157,39.0,3
6166,9.0,1
6168,12.0,3
6169,21.0,2
6173,30.0,2
6181,42.0,1
6184,58.0,1
6196,42.0,1
6239,4.0,1
6240,41.0,1
6244,34.0,2
6247,47.0,1
6252,39.0,1
6254,2.0,1
6268,17.0,2
6269,37.0,2
6271,13.0,3
6272,29.0,1
6347,23.0,1
6360,25.0,1
6363,42.0,2
6365,39.0,1
6371,18.0,1
6396,39.0,1
6412,2.0,1
6433,38.0,1
6445,2.0,1
6446,20.0,1
6447,39.0,1
6448,87.0,1
6464,14.0,2
6469,19.0,2
6496,38.0,1
6509,38.0,1
6543,68.0,1
6555,9.0,1
6566,23.0,1
6570,15.0,4
6592,38.0,1
6596,55.0,1
6617,89.0,1
6630,42.0,1
6653,5.0,1
6657,9.0,1
6660,25.0,2
6665,18.0,1
6675,28.0,1
6694,28.0,1
6740,25.0,1
6741,5.0,1
6766,55.0,1
6770,42.0,1
6776,28.0,1
6782,103.0,1
6839,60.0,1
6859,28.0,2
6867,5.0,2
6870,18.0,1
6934,25.0,1
6940,76.0,1
6962,41.0,1
7061,15.0,1
7071,39.0,1
7083,81.0,1
7140,107.0,1
7143,54.0,1
7153,50.0,1
7163,1.0,3
7173,29.0,1
7240,81.0,1
7255,49.0,1
7263,10.0,1
7271,57.0,1
7315,113.0,1
7318,55.0,1
7339,68.0,1
7350,13.0,1
7352,34.0,1
7387,54.0,1
7420,97.0,1
7433,105.0,1
7484,56.0,2
7486,36.0,1
7539,46.0,1
7540,29.0,1
7578,23.0,1
7636,53.0,2
7638,75.0,2
7642,23.0,2
7648,55.0,1
7670,58.0,1
7739,110.0,1
7747,38.0,1
7753,33.0,1
7772,75.0,1
7816,89.0,1
7850,38.0,1
7851,21.0,1
7944,86.0,1
7953,94.0,1
8033,44.0,1
8053,68.0,1
8074,31.0,1
8083,100.0,1
8087,13.0,1
8096,54.0,1
8099,47.0,1
8123,44.0,1
8128,91.0,1
8146,87.0,2
8177,38.0,1
8181,49.0,1
8195,39.0,1
8248,49.0,1
8272,54.0,1
8352,65.0,1
8399,62.0,1
8451,55.0,1
8472,2.0,1
8474,49.0,1
8477,15.0,2
8480,31.0,1
8489,97.0,1
8505,23.0,1
8523,91.0,1
8569,28.0,1
8578,3.0,4
8591,65.0,1
8593,54.0,1
8609,97.0,1
8650,52.0,1
8711,46.0,1
8718,18.0,1
8737,2.0,1
8754,79.0,1
8819,102.0,1
8850,29.0,1
8858,115.0,1
8870,1.0,2
8873,4.0,1
8875,7.0,1
8876,55.0,1
8951,6.0,1
8960,89.0,1
9072,18.0,1
9073,25.0,1
9114,52.0,1
9171,116.0,2
9272,25.0,1
9278,75.0,2
9313,87.0,1
9326,23.0,2
9366,13.0,1
9367,17.0,2
9368,21.0,1
9376,54.0,1
9377,63.0,1
9379,136.0,1
9380,97.0,1
9384,75.0,1
9421,18.0,1
9423,49.0,1
9433,5.0,1
9475,29.0,1
9476,68.0,2
9486,41.0,1
9607,9.0,1
9608,83.0,2
9613,60.0,1
9672,31.0,2
9716,76.0,1
9807,71.0,1
9946,49.0,1
9973,126.0,1
63,29.0,1
73,41.0,1
74,41.0,1
98,32.0,2
